,1-PID-1-1,1-PFA-1-1,1-PID-2-1,1-PFA-2-1,1-PID-3-1,1-PFA-3-1,1-PID-4-1,1-PFA-4-1,1-PID-5-1,1-PFA-5-1,1-PID-6-1,1-PFA-6-1,1-PID-7-1,1-PFA-7-1,1-PID-8-1,1-PFA-8-1,1-PID-9-1,1-PFA-9-1,1-PID-10-1,1-PFA-10-1,1-PID-11-1,1-PFA-11-1,1-PID-12-1,1-PFA-12-1
20,0.022658766218226066,0.9368663263610659,0.028668759328358474,0.5614933974055631,0.024083812016941458,0.536080164297537,0.013105388302515513,0.3759724408750422,0.018986486499808445,0.6214680925238177,0.010091504230453834,0.34952271625256565,0.015079961806747977,0.4272639588735799,0.012022524794720163,0.2786633030520136,0.00914600391688863,0.35899137612694965,0.004752452578062658,0.26697130482038933,0.004671924421021683,0.2553138333590675,0.002499895184498375,0.43156430789628564
21,0.029027017869902957,0.4840587414391468,0.02257417037383099,0.5120439758803021,0.04581919463203812,0.6651223794138199,0.0239666754251124,0.3276766974721625,0.01709738365725821,0.5359065284583369,0.011628586011277678,0.5532928369988944,0.005159770364441213,0.49103278559956687,0.007574174692753406,0.27864532076233733,0.005043934850929495,0.35068894447952925,0.004098866411338803,0.30845519772653684,0.004033572895219641,0.3475299118313054,0.00259881311304895,0.3723330407045794
22,0.022042360894736476,1.3792109308833556,0.021955460352462777,0.50449468087825,0.04551919886105144,0.5382866891660826,0.015451760248391913,0.3786279442169546,0.012870645830925006,0.5057211183720344,0.015563423826771219,0.3963357789402135,0.012128893924363724,0.4521391182265853,0.010942183030638151,0.35451877062386544,0.011008724045531805,0.3347110850931447,0.007850500873539468,0.3382234923888923,0.004995644543464631,0.2672524579289492,0.0019209245126305102,0.2579708631311478
23,0.036300187685581325,0.7963856931365026,0.026692608652337593,0.3774817532789512,0.04085232641393774,0.3636677178164481,0.024896246502346852,0.39516641132018543,0.012413422783685934,0.3408585644999759,0.009080533573352917,0.4479293892773555,0.009020319978491148,0.3252813892425839,0.007225641793920532,0.3574403341648478,0.004788102778180229,0.270947141753973,0.007037034545228921,0.2928418515059652,0.005502980210558792,0.2522400672356456,0.003063295265105598,0.3830757815375789
24,0.017746280439703777,0.7773604450757613,0.01989159039800875,1.014167485145622,0.02037778898573941,0.45184933578693487,0.013620778374066018,0.7081807368669684,0.019046367641559217,0.5056517870255022,0.009553454066625292,0.41793871605887223,0.010353337800919018,0.5713677365370066,0.01132825390370242,0.41127941773645416,0.00816649376756672,0.39057101517775256,0.0045946392627878845,0.35980786703522627,0.005783128118439194,0.36697848619637513,0.00401973218545681,0.3781610456063317
25,0.0377678948229103,1.1222237100535477,0.024916669572674865,0.5058673120479542,0.02798613929134519,0.3390138322081943,0.027620878494428035,0.3150342725582632,0.014469847588771222,0.3841575455784271,0.01457686713156488,0.3643384697332217,0.01040090940121936,0.3974160192641029,0.006711024888480229,0.3149916411250167,0.008073589275734858,0.3082084913021566,0.008468607827028098,0.4049955074682369,0.005279719142192578,0.29598773216290686,0.0038682873124275927,0.33416685542168045
26,0.01289202187620141,0.7475571290167051,0.02404629674239426,0.30263970101300697,0.014092896962133504,0.31114473372513407,0.014195358265202108,0.2901599657491755,0.016602628376555535,0.5380110663901967,0.009194364587906225,0.3467582169149497,0.008594430972642871,0.4365424810029478,0.012748627713581434,0.35061329942901487,0.01272620530584942,0.3316619540550915,0.010926933940152643,0.3065151365707404,0.00647872193772481,0.2965826097261635,0.002621850694440303,0.3705095230762146
27,0.018033822100992948,0.7270281031053795,0.024544164638453086,0.6632498497237121,0.025557039481917926,0.8869504645257358,0.016255046097177497,0.4520592539544664,0.011512541346670596,0.4811734751606933,0.009238825844364784,0.2838889830735375,0.012858422382271093,0.3001955271245891,0.014517329454056609,0.5715676661176399,0.010321482719543163,0.43917656903624247,0.005398510201858172,0.20587653846250065,0.0062434544103179565,0.24208685569221486,0.0013720660917256602,0.41389863037160185
28,0.03674755911309776,0.3970569200215741,0.032699447902528475,0.7311835622895689,0.02824916578428457,0.7356291922331266,0.024434069146173503,0.5678739772665227,0.01655170352249002,0.3071922630059618,0.010454043917989823,0.39327970296102016,0.009016482788301007,0.3079799501237177,0.012175713683431835,0.27987123732132335,0.01073901033173741,0.4770961597640685,0.010772812575838162,0.3068127048997005,0.0084759330499044,0.27339854850290246,0.0021089205769248675,0.42392709585785754
29,0.023601658317295146,0.45679967766640267,0.034024616159995816,0.28761775504647136,0.029647790594506365,0.3817434692875054,0.019637359159874933,0.31532708922265895,0.011754843575765348,0.5331757247509313,0.014358935247895818,0.43097301500018464,0.006306948424011639,0.4253828960331275,0.006515474141944586,0.24820668384605235,0.009021122260911176,0.3172963031760485,0.007964988983142776,0.5084022945779424,0.004477441002366048,0.3540875397164205,0.0017000966836663543,0.35002535815679575
30,0.022997774952782858,1.69729913785129,0.03299422251783362,0.5059287952134295,0.0420197446047815,0.9207758046099906,0.01698143319858561,0.27239940225787246,0.01310182218090381,0.355155374696627,0.008480899834899943,0.321267659203447,0.013925100233097383,0.3741971677839639,0.017149729336000452,0.36092875273780545,0.010168039134835037,0.30225763763498276,0.004432087157184749,0.22781152155717155,0.008099504422681428,0.24303086699639806,0.002652980237461637,0.3946626983688866
31,0.023865458610183493,0.8845990747096405,0.024200861397767566,0.6241782745110622,0.03714826156339083,0.3193696195404216,0.015397272120309577,0.4345607960719826,0.014077834657188861,0.5247810472666232,0.016921422100525593,0.38232346548618545,0.007015537101727339,0.2867745390044817,0.010969883913129292,0.3221710892405485,0.011065758214204684,0.3780856738850453,0.005506358492832188,0.31919468596126593,0.008124721619739225,0.2706278945828722,0.0025617065450571027,0.4937818218341845
32,0.04114208454769049,0.3030639623122217,0.01859059851709909,0.7262617298416765,0.047363366294211943,0.30620214037208754,0.022257689802961986,0.6652701070155885,0.014637659183381037,0.6104793782789969,0.007032085006803566,0.3637469310500794,0.0072139815872404554,0.4199720583831874,0.015458703682510297,0.3437244119685091,0.010596644812133052,0.26766417567333284,0.010069432076297532,0.2681966223639472,0.005550732745979205,0.32350811197817597,0.0020905283469093918,0.4528342396672871
33,0.013593580266906763,0.6722260207080387,0.02937381422399403,0.5953916741981757,0.026497095401571507,0.4663555016571403,0.02810300276611206,0.46814398005772084,0.010294543282409814,0.3281189586572322,0.013600975915557983,0.2531123039490028,0.007278805041379459,0.34690838812787345,0.009994591669797805,0.31033758818484086,0.00669633307282139,0.27564508729278486,0.010563802810944755,0.21470494475445834,0.0041573810931710906,0.25326968224907975,0.0036389562158961205,0.40995374831622616
34,0.02378525711747576,0.8466599006684468,0.03500231250241615,0.49603132705293806,0.014022153704896703,0.3245710919558032,0.014665652066057596,0.5485088214999243,0.013808997271394376,0.5426749490893524,0.008187540754353458,0.41019416247199214,0.008302962782626268,0.2844396652983688,0.009229427434637675,0.29174622154523905,0.007942416271712605,0.24992180063144773,0.005199446796142696,0.3436676279267461,0.006339260041122488,0.2112143451676115,0.002935530138456924,0.3442979890646285
35,0.028348812108709032,0.4716060307233036,0.02378169484872118,0.5042362830556492,0.02882115918509822,0.4575519420650925,0.024714798066497408,0.4282550862900141,0.010147238184676732,0.23457769573517126,0.015219371360636481,0.40457552406122305,0.008319330176850086,0.4733710902826307,0.009814382059784833,0.3612979437752172,0.010755727813366119,0.3142424276277268,0.0049628496786567455,0.37909935064177513,0.0041769779695093046,0.25990767250036384,0.0030160211948394985,0.38324541586462474
36,0.025117629490490585,0.280303750543575,0.022962702860669943,0.5857063850265279,0.014198789379777945,0.3414092622074367,0.017508303143359813,0.2350675903730908,0.011898399745732716,0.5232174648508013,0.00816059150654073,0.3605847549078691,0.008448159404125659,0.23777863095714794,0.009258605790806031,0.2786600293401155,0.014098203739940599,0.2913436173805882,0.012057265251734783,0.21047458237720731,0.0046970149765235255,0.2800793104566617,0.002479358636900772,0.3455433589485701
37,0.02040042661555959,0.34723386282584395,0.034315268460599804,0.6139027270874625,0.033005200531046164,0.3950499651216529,0.02468203398405067,0.7650678535853724,0.0147288432022559,0.4484465112456199,0.010788294446244812,0.3331162576079119,0.008910949755641193,0.28000651559613415,0.006554634922325862,0.3377860562133933,0.005471275497842759,0.4469542033460419,0.007397909393920634,0.23771297676665212,0.0059016637706710675,0.2961047590650914,0.003661113021289073,0.37189308345226796
38,0.03174526313012774,1.5964621169108744,0.030189100366379756,0.6252815338898859,0.020700497741670137,0.442866046343699,0.014192654264838327,0.2972090718682612,0.016334162262743385,0.48395232611311145,0.00932822009346867,0.25003498150447634,0.01600521633198615,0.3298230883238024,0.015207503959164627,0.25044927036403697,0.00644749056949503,0.23298442795321328,0.009790778970443866,0.2524834511790857,0.0053319693064734575,0.22416952750185037,0.0026001015868662553,0.3861956210254506
39,0.014254018537446206,0.44113123488056927,0.03342296053177977,0.46029740091538657,0.024201914568058612,0.9842260841723307,0.028485174687532484,0.3985377075035962,0.015718617887822365,0.43706322778673556,0.0064462647678645004,0.3250653424112008,0.011304689061408359,0.5022974665210065,0.007446459163048107,0.22446843379567233,0.011194486105433676,0.36855967876524526,0.007561635798103897,0.3398056320769227,0.004606585928325092,0.2834594091269823,0.0021074709244876116,0.43034112589349116
40,0.07972234957716524,0.6239382165331288,0.020698947057822773,0.5412149785621716,0.032049819890892346,0.35847916050623757,0.012386502244446618,0.4539754656338767,0.010828347027242476,0.43326603134352804,0.005948240051468962,0.27723456382926476,0.008392294347286328,0.3904347552070152,0.00717419096126215,0.47332095476483077,0.008533597299108391,0.39718476619427484,0.006483181522541772,0.22606379239777097,0.00681091321229111,0.43130929922976485,0.0022194057048773885,0.4020527794020857
41,0.011599336480977157,0.6241802836135819,0.02257977671529267,0.596084351253666,0.023994790562419203,0.9773086327004742,0.031290939683855476,0.47015179794470274,0.014388247676943225,0.641736519061779,0.010838113641004147,0.4554948588039989,0.007538712586184277,0.3298096734822222,0.009169440498234037,0.33098406031871214,0.00809371074295635,0.4163895607501009,0.007315836161067463,0.32427106560829416,0.005564362573990462,0.28750752112239947,0.0020214284021166373,0.3546119481249698
42,0.036974055603135735,0.5212689980576936,0.04254720650155372,0.4053083209543208,0.020219078905940154,0.5330307919838794,0.017748856082741172,0.6755018407909659,0.016403470095610388,0.5821421779316607,0.009924405360952218,0.47872997991732824,0.012974611938161454,0.5581128463294064,0.012321023921181895,0.5980007544888739,0.01290728615241949,0.253478624558974,0.006700022642023974,0.3353794055324692,0.006215591505546995,0.28029810428883856,0.0017893337876844335,0.3447089948336032
43,0.04187789997725749,0.49490937337174096,0.03421270130159637,0.4237590595521568,0.02092473227997209,0.374265851084053,0.015138770266713175,0.4722894780051906,0.01358964152256012,0.32947405978532,0.009527354626636477,0.4571133180207865,0.008039120535033684,0.3646393025342665,0.010466050562828807,0.30672939334659993,0.009025144428608464,0.34479658889228004,0.0054061391933854066,0.3326529567214036,0.007403473050665766,0.20887117826721185,0.002650398636795516,0.3582177066998469
44,0.015929777135483256,0.38130275809158887,0.04475168208157723,0.648747727073001,0.034074095899644566,1.0463819386864948,0.020132413359646925,0.3672982151432002,0.012530275882629298,0.33803488794785547,0.011982525286803884,0.35796611347296564,0.012552841705555571,0.3202405143367616,0.009029651042313859,0.47838949833215366,0.007632394245776199,0.4090392811312592,0.005727464865690515,0.4050579388581244,0.006159365229123398,0.2431374746725932,0.0022943705438239247,0.3112727363070917
45,0.02428998604454787,0.44252986425096924,0.030184830712014613,0.39262531835910863,0.041206384297458085,0.6665400230745347,0.01257410324447787,0.45635991537432924,0.015081205786721348,0.27979039776416925,0.010232319254311674,0.3162301047751093,0.015869258318391352,0.24158694070547368,0.009858301976412579,0.321146249660183,0.008054997874642719,0.3337909981518608,0.005675253665771153,0.38783890145695976,0.004235962545577126,0.3369741878403385,0.0016911823320340015,0.31058598139378946
46,0.01333006660339702,1.2342725643582033,0.018277978054161856,1.144295135732774,0.030429661746181485,0.6209900501647427,0.019616655516970446,0.8127565443150386,0.015114196132101913,0.31912949712236593,0.009535299433873275,0.3677981408042364,0.007034570572691052,0.29235940219920714,0.013185165331891232,0.3027371798194695,0.01035297936290699,0.25638339834314117,0.011750975883247044,0.3106155438736173,0.0059670598194824075,0.3447518775726353,0.0030416921381653896,0.4310552063838015
47,0.02068370844294019,0.3340094310280811,0.03820894805228796,0.6471066863297141,0.01869860510569748,0.46103738455290405,0.02649246617657952,0.5981582011777818,0.011610010002754976,0.35374097207596555,0.012812278239783124,0.4435805868854794,0.007542427053089315,0.38918192584644773,0.01973421723601881,0.3961075430553175,0.010623502034851894,0.3044393345433083,0.009460046672257293,0.2291038633682897,0.0050907771630259585,0.31575949715508717,0.002739761220394088,0.3493194574052068
48,0.01909222821146557,1.6131352654674231,0.01962575934448584,0.7177163926102909,0.026792742805772523,0.3093414586371023,0.02407935027201178,0.522740380173356,0.016082732155603338,0.6335111964356399,0.006969766124109389,0.3115156343266695,0.007372929727353029,0.38696345723429626,0.009973180291261863,0.6771156492532036,0.005817527463350471,0.36525482052168456,0.0060228768341639115,0.48375434822062435,0.005372606421036438,0.3205795075626289,0.0039012394636127995,0.3798095603643529
49,0.026890303632497836,1.1014467037028215,0.04497977042910247,0.425085294386633,0.015515918537630641,0.5763005000291597,0.015143706331215853,0.6077764933307539,0.014330148651450998,0.3604450976491192,0.010829297978404954,0.3360960795224081,0.00700812793357327,0.316884064354926,0.007582471007485831,0.4434666319296891,0.0055248389097167306,0.39654729608548195,0.010458546438289713,0.2888290389443746,0.006860708957761789,0.22710530301410436,0.0025593793508547837,0.2962767376537617
50,0.033007782181755686,0.40087362081726535,0.02741504309904305,0.3400954332791471,0.019887183381003384,0.3802039868129676,0.02348960996841243,0.35924714602321817,0.013215892161575954,0.5489087004626565,0.011904792262713973,0.37376945840745707,0.0075565936196339565,0.2574523442742122,0.007690824086828028,0.34911112392783467,0.009294069130237509,0.33630744362291876,0.007417027176469921,0.2674309275374152,0.005749303855553591,0.31086212024266874,0.002197480995624258,0.3692096291007259
51,0.021020105721112122,0.40813805445266,0.05239180088241405,0.42012318292609946,0.02191848258106306,0.5518512443875782,0.02139469821320398,0.35659297012624386,0.01251604089485032,0.33584723142157824,0.011585459684154965,0.4263395420131701,0.00958431373167657,0.253197485067808,0.022950781538152838,0.4512161880146436,0.005503224054990376,0.4160724808269025,0.007938669218959474,0.2696997064211971,0.004722650737209122,0.24815966113991156,0.0021558647224455114,0.3790455387976038
52,0.06182847150789578,0.48091724958610665,0.044957025848246186,0.40672431781884455,0.024385713142718018,0.35632557971811707,0.023860798460016642,0.33977622912074185,0.01866677142063887,0.37056555885480047,0.011080723966482388,0.3764521436260826,0.009632885276765082,0.6748317320434889,0.012063314189186106,0.3713269467491621,0.008324932877314107,0.36708497148821284,0.0044414134702358415,0.2879081827200023,0.00715872283676682,0.33881265480244926,0.0025707701622627328,0.38622341405126615
53,0.013041985851217637,0.6840040605340614,0.021794505876406897,0.6570174532680564,0.029449364912988038,0.481845286162555,0.017398610181846977,0.3432692583671574,0.014078144855117436,0.43359407385155846,0.009860293692945858,0.296013846099535,0.010109025935277608,0.4139444243902952,0.01601572600828215,0.33244807563948825,0.005433828224036065,0.23624593455164572,0.005272938012909382,0.23755417727785996,0.004540704486502211,0.24941261728846828,0.0029349321611492475,0.4607940337003499
54,0.029420742520269435,0.40584582939359665,0.02853199994120658,0.41299368473027814,0.06299931185522349,0.262683502124618,0.00914342133377931,0.4541423241875665,0.012289530738196414,0.27596083042470393,0.007697660549293954,0.4572885055379224,0.009337088581345044,0.2834020579978756,0.007115665009977239,0.41202416624341504,0.012001741921033657,0.30036002589248456,0.0054199593792758965,0.29603480726194464,0.005438554847488407,0.27996801553445466,0.003465453723609913,0.424615726813372
55,0.03663246308158565,0.47314435456129283,0.02058810752123163,0.7559831136584064,0.02233359979623896,0.48164143214988364,0.02334734012898151,0.6200897690051992,0.011664653671673776,0.2760239201770909,0.012309274198435713,0.35314690448835373,0.010113204011427616,0.411220214360428,0.015232616920505818,0.3184194532745908,0.009819858792700595,0.4042896741648614,0.008892858699863003,0.3418604093060434,0.00633391947073712,0.2516691575043107,0.003964175774536716,0.26711918795949047
56,0.018988682790712832,0.40358575177506195,0.028752412987617403,0.8627256401618214,0.03726711848072819,0.39209348448968895,0.019269678223670646,0.3327368905734578,0.01637886431033534,0.4012408682307588,0.01249817129982839,0.3505896295755159,0.006781613651138896,0.47326241580657535,0.012003116274098578,0.2632790133181408,0.009117304992641108,0.4524579921995348,0.006836686368844711,0.23856141984902776,0.0038373871838309754,0.37873444599602857,0.001896623923546173,0.40674082502263437
57,0.016170396439584112,0.8250722472742056,0.06372264607622183,0.525459619875164,0.03996148746796624,0.6566101912882023,0.016343519143884412,0.5576722179279756,0.015030241358564312,0.45364571824892436,0.008866926607676509,0.3610712634799645,0.014707325345062496,0.5063050395292462,0.005293829036150751,0.23984699533970333,0.006526273738414346,0.36826228540359235,0.006742799027940617,0.37302566934759135,0.003995526442393441,0.3838031425404683,0.0026764858619941208,0.398633082807067
58,0.024907470271335563,0.8075690318896455,0.03807076255197148,0.5647797442173481,0.03277803267349009,0.776017869037103,0.021093048906195424,0.5760023303313251,0.018589967149913702,0.6031778310468617,0.008177907191649401,0.30571476638579914,0.013718465140248803,0.5200480674420909,0.008289183143198452,0.5147150957361002,0.006008295137284435,0.35192543034423157,0.006672156292803295,0.25800210793910516,0.005848406667520175,0.3011892941507712,0.0037434857545535654,0.3434725149886779
59,0.016446032844837616,0.8339196542461141,0.03449054009876342,0.421799718425647,0.014916080852237562,0.5519397326014963,0.02470875255218169,0.4245516137894612,0.014603385197845613,0.4350968817322126,0.008342381144463505,0.5202113625159569,0.01520392902145537,0.3301182120823628,0.013436184089608233,0.3180780233087181,0.006926693092787404,0.37380715725781116,0.009137587215212168,0.3139469378428938,0.006103739601635853,0.2607219128034286,0.0029834506540032777,0.2913913753084429
60,0.014924998388556944,0.4644357469637614,0.018270940530114126,0.5967950814395376,0.02789646584172437,0.27438387522853147,0.02148501034522,0.4835282542135413,0.01142129057688931,0.4723746976029281,0.009684832623874826,0.44223948818893116,0.008174246417965023,0.33488117438725457,0.011323208284617697,0.398894682016436,0.0059114284531708375,0.24137759377715567,0.008772630490663829,0.28902721158962347,0.006487705498879947,0.27543148195797745,0.0025270741503286296,0.3426794055592785
61,0.02240937299347144,0.4499291032099375,0.03555558556027368,0.8495135243117887,0.010456662617990619,0.6711749894676661,0.02421306480026711,0.3500780168788388,0.010030938755344249,0.3682010834102726,0.008690730878352296,0.36228909153621125,0.009226625851571553,0.4142859514157837,0.008807382601178288,0.3399225351835223,0.011260536666217881,0.30004166182574266,0.00849350890104566,0.2069017534900458,0.005796196377692153,0.3056012858909727,0.003184975647865666,0.35421640823983364
