,Sa,SaRatio,Ds,SDR1,SDR2,SDR3,SDR4,SDR5,SDR6,SDR7,SDR8,SDR9,SDR10,SDR11,SDR12,PFA1,PFA2,PFA3,PFA4,PFA5,PFA6,PFA7,PFA8,PFA9,PFA10,PFA11,PFA12
12,0.2353186822564926,2.098734517270745,5.5474054735221126,0.0074877592804188965,0.008797913168773893,0.0077917293225566306,0.006384757107292378,0.005753968962304838,0.005739141435520652,0.006383622823198193,0.006229610488445223,0.00485544336674,0.003477389469723525,0.002391207432154501,0.0014408928862669438,0.19586277698193236,0.1821490691390848,0.1787155397926603,0.1626840482976212,0.1433281360695148,0.150627764105685,0.17246394982789637,0.18194679897730207,0.18193291492087751,0.18668545945083673,0.2022855344080861,0.2532308158627622
13,0.1974281345800762,2.115931461469831,8.338111806353156,0.0058315340795359605,0.0076461100931858456,0.006889724464388876,0.006860145046451122,0.005992615442876579,0.004506667343102418,0.004632147741586278,0.006185772488590615,0.006666101272473657,0.00734910941655374,0.006290044480120885,0.0027642440495510806,0.5739885386350334,0.5113391193465064,0.44220114612426425,0.40836384681824406,0.3711720137686609,0.4010450886040142,0.4634976233596777,0.5313506397324271,0.35320284899667015,0.3119948217138116,0.33707410842765106,0.3949203084901842
14,0.19730991853546012,2.180049314717894,7.506694055903083,0.0036058962691762294,0.0047763280785606205,0.005104743188326419,0.005328037772033438,0.006002602187493175,0.00798541225082939,0.010450567292463742,0.010498101079473448,0.007994034515513743,0.0051363863815554545,0.003218066734757651,0.001846108196289923,0.36424090029291084,0.3340654744540314,0.3122214745319871,0.2717004314016481,0.26110320940883786,0.2884411155431624,0.2667725815417865,0.2512219971037395,0.3007498140090829,0.3107067153277705,0.22653443520799393,0.3637213353481573
15,0.26029961257592926,1.5851066805846432,5.94939444770756,0.014551286408500043,0.016908806673994012,0.01485978587921357,0.011053727940991106,0.007216025536480375,0.004699207861605608,0.0037757660466061073,0.0033789418621853516,0.003171226895692391,0.002792756891907785,0.0021708541370951432,0.001348281497997057,0.3391225492233757,0.24198683854587988,0.20453766957983277,0.20114817169575147,0.19775302773637815,0.2179967332497933,0.22258824995794405,0.20258134183011328,0.20440640803242188,0.17362901686055768,0.17079016500941752,0.23398687124393985
16,0.1849289356804891,1.2919061039635567,20.281717003805134,0.006010241026290155,0.007715974571598485,0.0069949652822494535,0.005306093784472549,0.00434527456135896,0.004508952271934735,0.005959665334397874,0.006842748698609695,0.005703778286358973,0.0039027811742928546,0.0029759960114802263,0.001641945178575018,0.33278305518128487,0.2863109739374145,0.28539260968259555,0.25334877727648064,0.2284859269612578,0.23766357406146335,0.2880935231853702,0.24764158711623213,0.24624397978830287,0.23744657702039407,0.23410924091274551,0.309113553464759
17,0.22915263598404392,1.3321385046224623,12.119616197463467,0.010560267030985582,0.012899810048710356,0.011241817390906253,0.008186965163745744,0.006097860591919959,0.004736663144401138,0.004580422336729456,0.00437506450993667,0.003950871596154593,0.0030975251315552062,0.0022391652492943187,0.0012912019674810472,0.20606068646498366,0.1949144192846501,0.21865976859339048,0.22170121958573857,0.21001797431040647,0.18730133036361746,0.18600525202571816,0.19154345293667147,0.1858202123422672,0.17575314954046922,0.1764049061076029,0.21267805712392523
18,0.27142629926699213,1.9056362008707168,7.38094441923189,0.009724765434422744,0.01409107567483742,0.013593364888890935,0.010396564762651071,0.007673164057901853,0.006088898501694855,0.005994086244241143,0.005562449831398693,0.004614857449168889,0.003481608329311384,0.0023605275191214345,0.0014733314662745771,0.31476847299214117,0.21679022621398586,0.24832391797448483,0.21778179775280215,0.19623546694749477,0.20294088975201402,0.18338265299527917,0.20304348735239486,0.2133841368340694,0.21140114927906634,0.22668889447451956,0.2750335709369901
19,0.22810577534543564,1.7659624505091291,4.926734606228731,0.009704922728487787,0.012495709139701425,0.011658044006241836,0.00878779805033609,0.006533675929790736,0.00550737396108477,0.005539086404175221,0.005040115249091426,0.004084178822258137,0.003029031875068715,0.0020828050068677404,0.0012183630309751255,0.17987941560432363,0.16971148549013731,0.16894356720462927,0.16295940288642097,0.16271692022638246,0.16490509887842394,0.16537320892072788,0.16775417627103667,0.17368911442027593,0.175076754180923,0.1807007423267976,0.19795595813192934
20,0.20136472542314765,1.968439424454737,21.82332431372361,0.0064636269995247825,0.008462306172696506,0.007512755493926476,0.00565616039613108,0.004307820494083774,0.0035138163211937854,0.003239798796236144,0.00324109404154653,0.003107527759695112,0.002753237346035591,0.002228939059116332,0.00127237224594092,0.13582754223635468,0.13724052554286725,0.1414100452533183,0.1532114944198641,0.168809549523617,0.168149840108113,0.1587571523968633,0.1676833210443372,0.16335024240388213,0.1507926962649766,0.16489925656213664,0.19826882068257343
21,0.24542001336808983,1.9390652000467947,9.323442047233739,0.00838919642036595,0.009978089381191897,0.00842003836849671,0.006964442233910854,0.005819182358378328,0.004857171514411708,0.004775079610384845,0.004351075479826254,0.003761359732272254,0.0032290006127321264,0.002540850452502217,0.001509338546601156,0.21852256735851125,0.21967199121293712,0.21701819208078588,0.1920757230744198,0.19160631009648765,0.23181458674772437,0.2460064523286654,0.22191672027501247,0.18313299236675823,0.16507795314845752,0.20308940021055621,0.284694931022199
22,0.20899855129335088,1.7749518152816388,16.736373833399576,0.007722801375986479,0.009806074368556343,0.008495855542436967,0.006486511198767955,0.005085155522555887,0.004517749777258337,0.00530226445654358,0.005328512788187122,0.004302851773713244,0.0032535487540042065,0.0024000291742955334,0.0013786123610213623,0.16983635915347434,0.17185154073764008,0.16627874894326064,0.16545432752266287,0.16361959154127817,0.18223815104183272,0.18326723336994416,0.1772268319970605,0.1715012004345292,0.16882396478882372,0.18884932606741145,0.21771308408625634
23,0.24276478214774347,2.008594821793253,15.510153798265819,0.007009341903394903,0.008720865632097233,0.0078178915029136,0.006113402943548575,0.005293378364757841,0.00460343933245063,0.004445695069130125,0.0046798141974130885,0.0041863507492231064,0.003356018338732552,0.002471677098254969,0.0014535690389654756,0.22098078750655548,0.21541849468150553,0.1916395757838376,0.16409371079154805,0.161918456254391,0.15455091866640563,0.15544088044420862,0.15537656427175678,0.16005234672135388,0.1743698151562158,0.20303645982425472,0.25074590486353215
24,0.28696226222091753,1.8690897328304583,5.2744040457432595,0.01236144789394098,0.016616487697401608,0.015016580136593604,0.010955260347751775,0.007452110863299121,0.005411344142844875,0.004585462259489651,0.004851260014327605,0.00473029040832262,0.003821835977377296,0.002723482029898434,0.0015690844686669318,0.3692174687690712,0.3328046560451254,0.30020509381148386,0.3161431823582327,0.2483623533018242,0.2528052199462262,0.2608105044735061,0.23423645700985235,0.2213955066171121,0.23701369287768828,0.2405190974519527,0.2951035626145633
25,0.2139331153294199,1.6847196612347903,13.934122624618269,0.008651823349520135,0.010319304087833533,0.008455015360879364,0.0060569371832779415,0.005004474234747313,0.0043228986835812,0.004626141823103341,0.004454815317851054,0.0037886770321619726,0.003053005208040696,0.0023404622974751844,0.001342115204661338,0.18158081805180992,0.2014322539458201,0.19680313001967592,0.19325209284080264,0.18533526910253642,0.20218314492521972,0.20532101355812027,0.1924565117674234,0.17683113880039658,0.16794301781280227,0.18101561872807975,0.2199024111867223
26,0.20117679976906255,1.5493236990862838,12.907796971295152,0.006774245094312298,0.007916776889255633,0.007365137823700066,0.00637761029913494,0.006704581602211313,0.008039185897571207,0.009561357428882412,0.009213624302500154,0.00728607191316182,0.004528194484709602,0.002789341195211935,0.001554023630895221,0.21700357764238978,0.2290132355113419,0.24330200087057868,0.25334926715543415,0.2250960262867731,0.19762540050937996,0.19958403055791468,0.1880182218094324,0.19499381786074135,0.21598743401927611,0.21886332418193488,0.27297682530195044
27,0.20458808657112232,1.6819074063744188,12.637410083342237,0.006376348214582513,0.007598959290589627,0.007159052472695805,0.0063201599979808365,0.005903426824219873,0.005814893684337149,0.007191971967240994,0.007278237354407208,0.0054896358763090545,0.0037327326528546834,0.0025118331977232794,0.0014992295435835622,0.24044109894596882,0.26194913517408064,0.2574894949686718,0.2250595415031764,0.20143510780983548,0.19230794649566826,0.17278703795886308,0.21092168050624344,0.21040984616488395,0.21212856816673964,0.20051125103518527,0.2591800163958944
28,0.18967192659241908,1.590268799679488,9.971170314831678,0.0061272851532667635,0.006788905671624354,0.005577384426728671,0.004560806085032277,0.0039394228321013225,0.003953087669118329,0.005921708220401116,0.007402431814109734,0.007935802450152168,0.007133074063405288,0.004804230747332449,0.002026320007657517,0.4136757299805477,0.38604952862522623,0.3317697818816202,0.31968638558388696,0.33869666097072093,0.3031045793859484,0.324911648873789,0.2959260897821399,0.25040851523516094,0.2368841901660293,0.25299155843042165,0.3035217337961227
29,0.22649043432857,1.958084251522591,12.340592837789348,0.008599880041413264,0.010845517209225865,0.009718252293805421,0.00692088671242878,0.004868285464432998,0.003907075019712808,0.0035541564785047594,0.0033282211588792593,0.0031386910709561297,0.0027445236069928445,0.002075404168628797,0.0011795354843824898,0.17317187641986603,0.15778989382939773,0.16049332784243314,0.16042160946747977,0.1684867080478183,0.16666857811511412,0.17454746797420567,0.16486287210036027,0.15856968008232267,0.14618587598528968,0.16428102580243742,0.1893594692579852
30,0.2283210180939251,1.2083333092157416,8.260335029835517,0.00899594027583114,0.011812544240787532,0.011713666549695615,0.00993475014561253,0.008562318813660789,0.007372220832475742,0.0077984349658424875,0.007192141797607269,0.005578827287965287,0.00404643225087957,0.002774932163124728,0.001642963257523557,0.30165367717629327,0.2713712057478477,0.2664609261946506,0.2606440302333348,0.23887261224918277,0.2444459706218757,0.21657036869891033,0.2161068417322595,0.20743602641421585,0.20957310796734346,0.2177466460837521,0.28173497908685957
31,0.21224311914064908,1.9711691836006582,7.623155002948006,0.007473210391938382,0.009020803454996163,0.00793880608238977,0.0069233464443413575,0.006479482578519261,0.007206512510201735,0.009416473321349667,0.009273920782130605,0.0076137765308317475,0.005205738600843268,0.003111500830851689,0.0016209069644806556,0.2862477715382108,0.2724414831351226,0.2842143855560104,0.28393257270812566,0.2613210905456651,0.26626140439804113,0.2356131303869008,0.22725317598672407,0.2284238062386259,0.21528660944880693,0.22384244482459537,0.2873099468062136
32,0.2538284774985656,1.6381664005666141,6.445008752376121,0.011586005215451256,0.01348472783977973,0.011620466116989768,0.009070351170651244,0.007379812776066568,0.006905114875730475,0.007140512554914914,0.007397864960317926,0.00618194076509474,0.004265651385788766,0.0028465656384495264,0.0016213608708514975,0.3271999819867707,0.2946506367459383,0.28863181884731803,0.325595109903888,0.25893934894494386,0.2487609856679322,0.2726937219618456,0.23539554927602963,0.21990636787861306,0.24638186308957583,0.23551701031608185,0.2991254657298313
33,0.21826535156332738,1.3299263518887503,8.106968910960976,0.009489106233267841,0.011662171420512873,0.009431667138229105,0.006031100898828558,0.004771346451037653,0.004746638160355311,0.005128049273455755,0.005187519018031602,0.005155952718710301,0.004176214047865002,0.0031019914630271133,0.0015732999007630655,0.2886749129817827,0.26769783832410127,0.2560704890439539,0.2645399767855706,0.26392905863876887,0.28581241287953063,0.29501602716483555,0.22126277977190073,0.21958983078438118,0.22030557883256638,0.2709502217407377,0.2890080335903342
34,0.23085302518252981,1.715884968267956,15.289667478695408,0.008762900186329706,0.011318099617833074,0.010068019838454694,0.007614441468800104,0.005702340889488184,0.0044837537629293335,0.004315507578664473,0.004192896746134583,0.0036473765616096485,0.00289629751896791,0.00221739688113914,0.0013207837600495603,0.16472158169593026,0.1691110566943938,0.1718746229137333,0.16326647818040146,0.1661317164894943,0.168071604920745,0.17606879357497435,0.16677846909142685,0.16004983996511024,0.1666752641577579,0.18068850072006576,0.22600432817778116
35,0.23978864448765375,1.7848232120159269,7.563715306947611,0.009560779636824626,0.011824100263211955,0.010389656442399066,0.008088423791544588,0.006280953545852479,0.004685846149415749,0.0040428514864277185,0.0038307274405301674,0.003660415673127107,0.0029698731484007657,0.0021401379955989456,0.0012359082628429284,0.24686594670197934,0.20938148699959735,0.20577421528724343,0.19157002004613893,0.18560074895438988,0.18840746431167896,0.1964009668722525,0.1911776127870725,0.19289107869068908,0.1760682497528028,0.1790971791753082,0.20595404333124545
36,0.2047470264441113,2.3405245505044645,13.688578015545135,0.005765205301989077,0.007181051382149098,0.006175173080401344,0.0047085426350823925,0.004844506035702245,0.00567069858814679,0.0072138069710284995,0.0072732440703933005,0.005572056902765234,0.003664821645038613,0.002409891644305903,0.0014070332541573263,0.17768738478245355,0.16538868673901524,0.14556959170219586,0.1475145496666454,0.140364690332132,0.13869768116373954,0.1363340889872676,0.1661986961393414,0.1727194775916948,0.18666607456180836,0.1931123310713377,0.22647497203688946
37,0.19786059614756518,1.3246939243785576,17.931558613802203,0.005920204923339131,0.007308500768765152,0.006118784803458333,0.0049650776438789415,0.00453696292946113,0.004499868455105246,0.006085024325263316,0.006616048429459918,0.00576754098974548,0.004289340176544842,0.002815095187121696,0.0015650637796116324,0.21345077321845285,0.21492211353007223,0.21019571088478736,0.20773110013683171,0.20064177457283677,0.2164175553440078,0.20637460021368886,0.19233266930447027,0.19303588035811353,0.21011691369780264,0.23284876560361528,0.2708968608418351
38,0.18468625464031987,2.2904990452513667,25.097353790609727,0.004611886613984846,0.005806346395476079,0.005230814494104959,0.004267379650650714,0.003710496368572498,0.0034832254803303436,0.0037221582488516695,0.003642257844729322,0.0030770992411854655,0.002562383121290973,0.002089523571542915,0.001193885094385976,0.08153014493724228,0.09773459548192905,0.11373826405270439,0.11200673412339834,0.12069568903754674,0.12047474398264987,0.126573303019234,0.134456594050634,0.14472198477927609,0.14492763097159747,0.1586099908223147,0.18151959578458957
39,0.23486315341526265,1.8247116464959574,8.91500095417734,0.00775768956608947,0.009451359431906902,0.008826089156824306,0.007402361250118301,0.006754093703705144,0.005958288255096234,0.005847939612181917,0.005536589190281051,0.004489534553601057,0.003390373482884221,0.0023866684621474486,0.0013935082632053467,0.19142792688701857,0.1835013071436391,0.1907055246862954,0.19192104396723886,0.17347500329723456,0.17354087793540085,0.1810208619457335,0.1727056992041473,0.18550868881109422,0.1844882189361955,0.1932881393068997,0.23929392490654106
40,0.23390131020956617,1.5017800151625362,8.937737545848936,0.00850234065747753,0.01068536016899826,0.009966575104929171,0.008016581369010308,0.006279644825579224,0.005106012502913135,0.0049585886949065705,0.004921241980090273,0.004553044525267261,0.003586833664172201,0.002447908046953183,0.0013804810222165734,0.19503763762329576,0.18680604457822664,0.21598932330738396,0.21673479768024495,0.23152325183987976,0.2232453615948204,0.20542307195127063,0.18140971464925393,0.1653446358655521,0.176944586948236,0.1985318262761206,0.23620457791951432
41,0.23843810383902733,2.185065640955229,8.529317162845635,0.008671613442959586,0.01047317718067775,0.00891298944801839,0.0068761312491551,0.005753901371009294,0.0049267804471446585,0.0046370951911584805,0.004460274524653278,0.0037367052824009302,0.002912313650311172,0.0021044307542456616,0.0012376185370132345,0.1866843966178789,0.1861749057735657,0.17147771115507843,0.16510998930726756,0.15450106916018125,0.15833883722254075,0.16826747674419676,0.17370352933224417,0.1771766025294923,0.1812682417560595,0.1852242291978931,0.20868336985707042
42,0.21892389710148416,1.3445052270479472,12.454782723409048,0.00934060021676619,0.012551592247835072,0.011260636473662575,0.008734600764588995,0.007275339684105962,0.0064215409066570635,0.007176005649982522,0.007426582896848348,0.0059496138161224885,0.003842926388364964,0.0026832370059724406,0.001627228183316082,0.3045919502873325,0.3033267548686363,0.2596054049537142,0.24742764178515705,0.23274727213475854,0.23537518867024482,0.21933760948957817,0.2128356008270016,0.22495534591388633,0.23959484839940223,0.21889467016576786,0.2745387713895272
43,0.2425800421247979,1.9560021641083152,8.041091976824376,0.008119312996304922,0.010702311087133303,0.008944740178988206,0.006265385433847058,0.0050275582858170026,0.004152684168400037,0.0046392495358807085,0.004684851719288903,0.00444946534479985,0.003519583021827823,0.0026987170582047438,0.0015597018162152305,0.4108021659468625,0.31165971184997654,0.29718040322873013,0.28631312754431393,0.29713280744689047,0.28818866561443,0.2622408110653487,0.24377741274022358,0.2665955278218922,0.2171100106002506,0.22147580163792596,0.29695017934440393
44,0.21603012569981722,2.5315273759890413,13.63454026165048,0.006017012376669386,0.00858211248508829,0.008405519343265822,0.00755473095935681,0.006194783768219634,0.005187489258539169,0.005793232205779542,0.005378513339364302,0.004221339889778224,0.0034850334824936277,0.002740578060187578,0.0016208194858256522,0.17308545221172744,0.17926889884144842,0.1875096181581587,0.20327802388495714,0.21434430403874666,0.21950056656730543,0.2094018377870358,0.20552430422787743,0.1875467549022192,0.17409576064241145,0.20610295237472448,0.2765302561041626
45,0.2054112558223145,1.417180039349065,10.081516097188704,0.007034837395975296,0.00949723746153144,0.009112561930595581,0.00837912223491709,0.007415503206427972,0.007053628789028075,0.00820020643076451,0.007992233502001133,0.006798252002227387,0.005124382830034471,0.0033997106505773934,0.0018730138251810018,0.26548379420041057,0.2450793582918519,0.24052223800878514,0.26541268886242786,0.29543080342869443,0.27924688210601895,0.24377594446750697,0.24062978235343835,0.21736096011194428,0.21175050974786014,0.2358893173865943,0.3114017082002912
46,0.25163130623984326,1.9919039088190198,5.6606023494472755,0.008452571529265141,0.01086475469959381,0.010121192917781085,0.007772210631310849,0.006090874522714541,0.005078064128581707,0.004680818259243786,0.004848644361407869,0.00456037891395011,0.003547530861274321,0.002598537707363895,0.0015969142166264419,0.2921600526289608,0.25200051850537936,0.24485426127634424,0.24349087678662434,0.23020957584970625,0.22998180634285786,0.2181223533319193,0.20866118822750473,0.25052141066627986,0.22224599354146546,0.21389750582360378,0.29059241386561147
47,0.22690616378736392,1.4680033431506656,6.081627450707748,0.01225528386032434,0.014354326663631858,0.01225681734339081,0.008399869366924662,0.0057686231147323335,0.005110666932796222,0.005905779684734061,0.00594792531246925,0.004667504214166997,0.0033574423365027124,0.002343589895697931,0.001406811031354691,0.20824980245183528,0.19134624580220128,0.1854505798683965,0.18346996267331414,0.17553334202595072,0.1765292210879238,0.2003606048875343,0.20219536527641546,0.18830312871707264,0.18398241133591023,0.19987410691660581,0.24561561029386153
48,0.20931821125666808,2.5129440735317816,8.054124108828386,0.004139449764987423,0.004938292054572447,0.004683139184012461,0.0048189273443900536,0.004609036888863887,0.004581011736646611,0.006256718764248584,0.007381567748159113,0.007299088850565766,0.006798586534795576,0.004388885212628737,0.002041825974472417,0.3387701998638544,0.32080625697822646,0.28628053732854997,0.2824795147646499,0.3146129525793245,0.31045990113616895,0.273997623340274,0.2644015913474723,0.2349886647251877,0.2330113130115823,0.2516601343497244,0.31120072625485434
49,0.20279492750057304,2.0485764860383657,20.98449828455464,0.005307554070700484,0.0074184542813337685,0.0072823970065145,0.006313272470501235,0.00516370850408231,0.004292791735118214,0.004752359608100902,0.005005726920677916,0.004413552964344442,0.0036057916293317158,0.002560455671920149,0.0014716333002790134,0.2417543283049799,0.2460117788008191,0.22987685533855462,0.2275249973838586,0.20152854922930818,0.18755639093557108,0.1831958879927261,0.20393245600715296,0.19701180868051998,0.1977703419430491,0.2225660418055216,0.25903664721741926
50,0.17864387438816184,2.4495191921950292,15.86638405255048,0.004744588306839916,0.0056570866216377,0.004770859776831835,0.004122739860567699,0.00427313547203855,0.004810198650097408,0.006313140877343943,0.006433631063799704,0.004985196015810808,0.003658939970866539,0.002591325724484117,0.0014513559246677006,0.20235659479615,0.19670771602725848,0.20360216333939937,0.1880227591893781,0.1930041053609545,0.19865865364570204,0.18018071497101082,0.22608469656765176,0.22713145945489122,0.1928748505341637,0.19200548882195798,0.2262324267240778
51,0.21705244198748197,1.3520868729898075,15.385021572967768,0.007707141877694952,0.010649255590712298,0.009558490480034652,0.006986639859201067,0.005605859497842964,0.004708448189882163,0.005405247849357495,0.006293361920430354,0.006011845835663514,0.0048377650428813685,0.0032358121783468263,0.0017176393386800375,0.30321617238890697,0.2567305254669625,0.2389967486075652,0.26526015381693024,0.25585142345179723,0.2474455702186941,0.24032681033906658,0.22956605790602644,0.2377577423515447,0.21536788169215945,0.2581539395286685,0.287372730539708
52,0.24275793240683824,1.955869444552187,9.455613860052605,0.00860667135515086,0.010684666230671276,0.009599377403847847,0.007641718625541508,0.006176129944518498,0.0048621358052707946,0.004482711407275754,0.004354944671455167,0.0039032076018314862,0.0031380760689380177,0.00226926652337743,0.0013349296017128053,0.1869176604538119,0.17280470844658033,0.16769714014832895,0.16425365583168544,0.1717429271259155,0.17181960154663303,0.16928172485666435,0.16159861632214395,0.16056790234657395,0.16648360192375244,0.1839295490131181,0.21935712036100619
53,0.23862667904239385,1.2603305906903337,9.550276312831844,0.011717785548587292,0.014971338356224592,0.01369390701648869,0.010043968019689634,0.0066930527272722725,0.005011820135012502,0.004785624274177535,0.0046049424370899405,0.004104043611018651,0.003103884786254576,0.0021720550055459864,0.0013095913563136723,0.18155751043849064,0.16693424392092748,0.16936159091339037,0.17059059378234792,0.18188064972425988,0.1772121725336427,0.17553887099194024,0.16494166974706864,0.16314998078237136,0.18328371003321053,0.18274754411920585,0.22180862207387694
54,0.25290356129020813,2.4076041669507706,5.708719285639109,0.008969077468698882,0.011372430731541755,0.010503424580552909,0.009013774850798543,0.007342108745418036,0.005847858236409923,0.005820561426275413,0.00563084737919807,0.004251820362526372,0.0030786170008131972,0.002293368936712752,0.0014830584126143324,0.32016513156828874,0.28400596666249045,0.2610164375027052,0.21924362211592918,0.21021804772584807,0.20461587757062963,0.19077234687285338,0.20111175579136084,0.21024324017623447,0.1939073628678007,0.19700460357436142,0.26280894118552034
